NAME,Team,Pos,S,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Total Sets,K,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Tot K,Ave K,E,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Tot Err,Ave E,TA,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Tot Att,Ave Att,PCT,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Ave Hit PCT,A,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tot Ass,Ave Ass,SA,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Tot SA,Ave Ace,SE,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Tot SE,Ave SE,RE,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Tot RE,Ave RE,DIG,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Tot Dig,Ave Dig,BS,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Tot BS,BA,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Tot BA,Total Blk,Ave Blk,BE,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Tot BE,Ave BE,PTS,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Tot Pts,Ave Pts,Tot Err.1,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Ave Err,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
S. Franklin,Wisconsin,OH,3,4,5,3,0,0,15.0,12,20,21,11,0,0,64.0,4.27,2,5,6,5,0,0,18.0,1.2,22,51,66,40,0,0,179.0,11.93,0.455,0.294,0.227,0.15,0,0,0.075,0,0,0,0,0,0,0.0,0.0,0,0.0,2,0,0,0,2.0,0.13,0,0,3,0,0,0,3.0,0.2,0,0,0,2,0,0,2.0,0.13,8,10,8,9,0,0,35.0,2.33,0,0,0,0,0,0,0.0,3,2,2,1,0,0,8.0,8.0,0.53,0,0,0,0,0,0,0.0,0.0,13.5,21,24,11.5,0,0,70.0,4.67,2,5,9,7,0,0,1.53,70,9.744499999999999,80.16737788457556,7.0,9.744499999999999,19.0
J. Orzol,Wisconsin,OH,3,4,5,3,0,0,15.0,8,8,8,7,0,0,31.0,2.07,2,5,5,3,0,0,15.0,1.0,21,29,21,25,0,0,96.0,6.4,0.286,0.103,0.143,0.16,0,0,0.046,0,1,1,0,0,0,2.0,0.13,3,0.0,0,0,0,0,3.0,0.2,1,0,3,0,0,0,4.0,0.27,1,0,1,1,0,0,3.0,0.2,4,13,9,9,0,0,35.0,2.33,0,0,0,0,0,0,0.0,1,0,2,2,0,0,5.0,5.0,0.33,0,0,0,0,0,0,0.0,0.0,11.5,8,9,8,0,0,36.5,2.43,4,5,9,4,0,0,1.47,72,5.316,43.472676803248135,29.0,5.316,51.0
B. Deleye,Kentucky,OH,3,4,4,3,0,0,14.0,15,18,22,22,0,0,77.0,5.5,2,6,4,9,0,0,21.0,1.5,27,45,43,40,0,0,155.0,11.07,0.481,0.267,0.419,0.325,0,0,0.107,1,1,0,0,0,0,2.0,0.14,3,3.0,3,1,0,0,10.0,0.71,4,4,3,3,0,0,14.0,1.0,0,1,1,3,0,0,5.0,0.36,5,11,6,2,0,0,24.0,1.71,0,0,1,0,0,0,1.0,1,2,1,0,0,0,4.0,5.0,0.36,0,0,0,0,0,0,0.0,0.0,18.5,22,26.5,23,0,0,90.0,6.43,6,11,8,15,0,0,2.86,81,10.285499999999999,84.65012221899988,6.0,10.285499999999999,13.0
M. Wilson,Kentucky,OH,3,4,4,3,0,0,14.0,8,11,13,7,0,0,39.0,2.79,3,5,4,4,0,0,16.0,1.14,24,26,24,20,0,0,94.0,6.71,0.208,0.231,0.375,0.15,0,0,0.069,1,0,0,0,0,0,1.0,0.07,2,0.0,0,0,0,0,2.0,0.14,1,3,3,3,0,0,10.0,0.71,0,0,0,0,0,0,0.0,0.0,3,5,1,5,0,0,14.0,1.0,0,0,0,0,0,0,0.0,1,3,0,2,0,0,6.0,6.0,0.43,0,0,0,0,0,0,0.0,0.0,10.5,12.5,13,8,0,0,44.0,3.14,4,8,7,7,0,0,1.86,83,5.474500000000002,44.78601317479391,27.0,5.474500000000002,49.0
E. Lamb,Kentucky,OH,3,4,4,3,0,0,14.0,10,12,4,4,0,0,30.0,2.14,2,2,2,5,0,0,11.0,0.79,18,27,21,23,0,0,89.0,6.36,0.444,0.37,0.095,-0.043,0,0,0.062,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0,0,0,1.0,0.07,0,0,0,0,0,0,0.0,0.0,1,2,2,0,0,0,5.0,0.36,0,0,1,0,0,0,1.0,0.07,2,0,0,0,0,0,2.0,1,0,0,0,0,0,1.0,3.0,0.21,1,0,1,0,0,0,2.0,0.14,13.5,12,4,4,0,0,33.5,2.39,4,4,5,5,0,0,1.29,84,4.415000000000001,36.006960268467516,33.0,4.415000000000001,60.0
A. Thigpen,Kentucky,OH,3,4,4,3,0,0,14.0,0,0,2,0,0,0,2.0,0.14,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,2.0,0.14,0,0,1,0,0,0,0.071,0,1,0,0,0,0,1.0,0.07,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,2.0,0.14,0,0,0,0,0,0,0.0,86,0.23850000000000002,1.4003397273894853,53.0,0.23850000000000002,175.0
A. Martin,Creighton,OH,3,3,4,5,0,0,15.0,13,11,15,17,0,0,56.0,3.73,3,5,7,10,0,0,25.0,1.67,26,35,42,53,0,0,156.0,10.4,0.385,0.171,0.19,0.132,0,0,0.059,0,0,1,1,0,0,2.0,0.13,2,2.0,1,2,0,0,7.0,0.47,3,4,2,4,0,0,13.0,0.87,1,3,1,1,0,0,6.0,0.4,6,4,3,8,0,0,21.0,1.4,0,0,0,0,0,0,0.0,0,0,2,1,0,0,3.0,3.0,0.2,0,0,0,0,0,0,0.0,0.0,15,13,17,19.5,0,0,64.5,4.3,7,12,10,15,0,0,2.93,91,7.786499999999998,63.94332352819323,14.0,7.786499999999998,29.0
N. Sis,Creighton,OH,3,3,4,5,0,0,15.0,11,10,15,8,0,0,44.0,2.93,3,2,5,8,0,0,18.0,1.2,26,22,44,33,0,0,125.0,8.33,0.308,0.364,0.227,0,0,0,0.06,1,2,1,0,0,0,4.0,0.27,0,2.0,4,3,0,0,9.0,0.6,1,2,2,0,0,0,5.0,0.33,0,0,0,2,0,0,2.0,0.13,6,12,13,12,0,0,43.0,2.87,0,0,0,0,0,0,0.0,3,2,3,1,0,0,9.0,9.0,0.6,0,0,0,0,0,0,0.0,0.0,12.5,13,20.5,11.5,0,0,57.5,3.83,4,4,7,10,0,0,1.67,93,7.549,61.97539047934707,17.0,7.549,34.0
D. Ndamsimpson,Creighton,OH,3,0,0,0,0,0,3.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,1,0,0,0,0,0,0.333,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,100,0.6285000000000001,4.631892944442144,51.0,0.6285000000000001,165.0
M. Colyer,Oregon,OH,3,4,5,0,0,0,12.0,8,19,15,0,0,0,42.0,3.5,6,4,8,0,0,0,18.0,1.5,28,45,56,0,0,0,129.0,10.75,0.071,0.333,0.125,0,0,0,0.044,0,1,0,0,0,0,1.0,0.08,1,2.0,4,0,0,0,7.0,0.58,0,2,1,0,0,0,3.0,0.25,0,1,1,0,0,0,2.0,0.17,5,8,7,0,0,0,20.0,1.67,0,0,0,0,0,0,0.0,2,1,4,0,0,0,7.0,7.0,0.58,0,0,1,0,0,0,1.0,0.08,10,21.5,21,0,0,0,52.5,4.38,6,7,11,0,0,0,2.0,102,8.427999999999999,69.25881426855037,12.0,8.427999999999999,27.0
M. Ohwobete,Oregon,OH,3,4,5,0,0,0,12.0,9,12,14,0,0,0,35.0,2.92,3,3,4,0,0,0,10.0,0.83,29,36,35,0,0,0,100.0,8.33,0.207,0.25,0.286,0,0,0,0.062,0,1,0,0,0,0,1.0,0.08,5,3.0,2,0,0,0,10.0,0.83,5,1,0,0,0,0,6.0,0.5,3,1,3,0,0,0,7.0,0.58,3,14,12,0,0,0,29.0,2.42,0,1,1,0,0,0,2.0,0,1,3,0,0,0,4.0,6.0,0.5,0,0,3,0,0,0,3.0,0.25,14,16.5,18.5,0,0,0,49.0,4.08,11,5,10,0,0,0,2.17,106,7.3199999999999985,60.07788871856485,19.0,7.3199999999999985,37.0
M. Vernon,Missouri,OH,3,4,4,0,0,0,11.0,20,23,11,0,0,0,54.0,4.91,5,7,12,0,0,0,24.0,2.18,48,52,35,0,0,0,135.0,12.27,0.313,0.308,-0.029,0,0,0,0.054,0,0,0,0,0,0,0.0,0.0,1,1.0,0,0,0,0,2.0,0.18,1,4,1,0,0,0,6.0,0.55,0,0,3,0,0,0,3.0,0.27,6,4,6,0,0,0,16.0,1.45,0,0,2,0,0,0,2.0,3,3,1,0,0,0,7.0,9.0,0.82,1,0,1,0,0,0,2.0,0.18,22.5,25.5,13.5,0,0,0,61.5,5.59,7,11,17,0,0,0,3.18,116,9.711,79.88979574926462,8.0,9.711,20.0
J. Demarrais,Missouri,OH,3,4,4,0,0,0,11.0,9,12,6,0,0,0,27.0,2.45,4,7,0,0,0,0,11.0,1.0,24,25,14,0,0,0,63.0,5.73,0.208,0.2,0.429,0,0,0,0.076,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.09,1,1,0,0,0,0,2.0,0.18,0,0,0,0,0,0,0.0,0,2,1,0,0,0,3.0,3.0,0.27,1,0,1,0,0,0,2.0,0.18,9,13,6.5,0,0,0,28.5,2.59,5,7,2,0,0,0,1.27,117,4.468,36.446120064631074,32.0,4.468,59.0
A. Hamilton,Marquette,OH,3,5,4,0,0,0,12.0,14,20,12,0,0,0,46.0,3.83,2,12,5,0,0,0,19.0,1.58,27,58,46,0,0,0,131.0,10.92,0.444,0.138,0.152,0,0,0,0.061,2,3,2,0,0,0,7.0,0.58,0,2.0,1,0,0,0,3.0,0.25,0,2,2,0,0,0,4.0,0.33,1,1,1,0,0,0,3.0,0.25,5,14,5,0,0,0,24.0,2.0,0,0,1,0,0,0,1.0,1,2,1,0,0,0,4.0,5.0,0.42,0,0,0,0,0,0,0.0,0.0,14.5,23,14.5,0,0,0,52.0,4.33,3,15,8,0,0,0,2.17,127,8.6275,70.91187802958115,10.0,8.6275,24.0
J. Reitsma,Marquette,OH,3,5,4,0,0,0,12.0,0,1,0,0,0,0,1.0,0.08,0,2,0,0,0,0,2.0,0.17,0,7,1,0,0,0,8.0,0.67,0,-0.143,0,0,0,0,-0.012,2,3,1,0,0,0,6.0,0.5,0,0.0,1,0,0,0,1.0,0.08,2,1,1,0,0,0,4.0,0.33,2,1,2,0,0,0,5.0,0.42,3,9,10,0,0,0,22.0,1.83,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.17,4,4,3,0,0,0,0.92,129,0.825,6.260098603803289,49.0,0.825,156.0
N. Ring,Marquette,OH,3,5,4,0,0,0,12.0,11,16,14,0,0,0,41.0,3.42,1,8,6,0,0,0,15.0,1.25,17,34,32,0,0,0,83.0,6.92,0.588,0.235,0.25,0,0,0,0.089,1,0,1,0,0,0,2.0,0.17,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.17,1,7,2,0,0,0,10.0,0.83,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1.0,1.0,0.08,0,0,1,0,0,0,1.0,0.08,11,16,14.5,0,0,0,41.5,3.46,1,9,8,0,0,0,1.5,133,6.0175,49.285329576997974,25.0,6.0175,45.0
M. Skinner,Texas,OH,3,3,4,0,0,0,10.0,15,23,23,0,0,0,61.0,6.1,3,6,11,0,0,0,20.0,2.0,27,49,62,0,0,0,138.0,13.8,0.444,0.347,0.194,0,0,0,0.098,2,0,0,0,0,0,2.0,0.2,0,1.0,1,0,0,0,2.0,0.2,1,3,2,0,0,0,6.0,0.6,0,0,3,0,0,0,3.0,0.3,11,12,4,0,0,0,27.0,2.7,1,0,0,0,0,0,1.0,2,2,0,0,0,0,4.0,5.0,0.5,0,0,0,0,0,0,0.0,0.0,17,25,24,0,0,0,66.0,6.6,4,9,16,0,0,0,2.9,141,12.019,99.01396196710446,2.0,12.019,2.0
J. Wenaas,Texas,OH,3,3,4,0,0,0,10.0,3,13,4,0,0,0,20.0,2.0,0,0,5,0,0,0,5.0,0.5,15,21,23,0,0,0,59.0,5.9,0.2,0.619,-0.043,0,0,0,0.078,0,0,3,0,0,0,3.0,0.3,0,0.0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2.0,0.2,0,0,2,0,0,0,2.0,0.2,13,3,13,0,0,0,29.0,2.9,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2.0,2.0,0.2,0,0,0,0,0,0,0.0,0.0,3.5,13.5,4,0,0,0,21.0,2.1,0,2,7,0,0,0,0.9,142,5.319,43.49753490491777,28.0,5.319,50.0
D. Kahahawai,Texas,OH,0,0,4,0,0,0,4.0,0,0,4,0,0,0,4.0,1.0,0,0,2,0,0,0,2.0,0.5,0,0,11,0,0,0,11.0,2.75,0,0,0.182,0,0,0,0.045,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,2.0,2.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0,5,0,0,0,5.0,1.25,0,0,2,0,0,0,0.5,147,2.1475,17.218378423167753,41.0,2.1475,116.0
E. Hellmuth,Texas A&M,OH,4,4,5,0,0,0,13.0,11,20,14,0,0,0,45.0,3.46,8,12,14,0,0,0,34.0,2.62,30,48,55,0,0,0,133.0,10.23,0.1,0.167,0,0,0,0,0.021,0,0,0,0,0,0,0.0,0.0,0,1.0,2,0,0,0,3.0,0.23,2,3,2,0,0,0,7.0,0.54,4,0,4,0,0,0,8.0,0.62,6,13,10,0,0,0,29.0,2.23,0,0,0,0,0,0,0.0,1,0,2,0,0,0,3.0,3.0,0.23,0,1,0,0,0,0,1.0,0.08,11.5,21,17,0,0,0,49.5,3.81,14,16,20,0,0,0,3.85,150,7.204500000000002,59.1208518042839,20.0,7.204500000000002,38.0
T. Humphrey,Texas A&M,OH,4,4,5,0,0,0,13.0,10,6,8,0,0,0,24.0,1.85,4,3,4,0,0,0,11.0,0.85,28,12,26,0,0,0,66.0,5.08,0.214,0.25,0.154,0,0,0,0.048,1,0,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2.0,0.15,1,0,0,0,0,0,1.0,0.08,6,1,3,0,0,0,10.0,0.77,0,0,0,0,0,0,0.0,3,1,2,0,0,0,6.0,6.0,0.46,0,0,0,0,0,0,0.0,0.0,11.5,6.5,9,0,0,0,27.0,2.08,5,5,4,0,0,0,1.08,155,3.9970000000000003,32.543398102498244,37.0,3.9970000000000003,69.0
L. Almodovar,Dayton,OH,4,5,4,0,0,0,13.0,22,34,20,0,0,0,76.0,5.85,10,13,11,0,0,0,34.0,2.62,61,77,68,0,0,0,206.0,15.85,0.197,0.273,0.132,0,0,0,0.046,0,1,0,0,0,0,1.0,0.08,4,2.0,0,0,0,0,6.0,0.46,2,4,4,0,0,0,10.0,0.77,0,1,2,0,0,0,3.0,0.23,13,8,7,0,0,0,28.0,2.15,0,0,0,0,0,0,0.0,1,2,1,0,0,0,4.0,4.0,0.31,0,0,0,0,0,0,0.0,0.0,26.5,37,20.5,0,0,0,84.0,6.46,12,18,17,0,0,0,3.62,160,12.137999999999998,100.0,1.0,12.137999999999998,1.0
K. Mcneel,Dayton,OH,0,5,4,0,0,0,9.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1.0,0.11,0,3,0,0,0,0,3.0,0.33,0,-0.333,0,0,0,0,-0.037,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.11,169,0.0695,0.0,54.0,0.0695,186.0
T. Russel,Dayton,OH,0,5,4,0,0,0,9.0,0,0,2,0,0,0,2.0,0.22,0,2,2,0,0,0,4.0,0.44,0,4,16,0,0,0,20.0,2.22,0,-0.5,0,0,0,0,-0.056,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,3.0,3.0,0.33,0,0,1,0,0,0,1.0,0.11,0,0,3.5,0,0,0,3.5,0.39,0,2,3,0,0,0,0.56,170,1.0070000000000001,7.768156771761199,47.0,1.0070000000000001,150.0
B. Smith,Dayton,OH,4,5,4,0,0,0,13.0,11,14,3,0,0,0,28.0,2.15,1,4,7,0,0,0,12.0,0.92,21,31,22,0,0,0,74.0,5.69,0.476,0.323,-0.182,0,0,0,0.047,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,3,1,2,0,0,0,6.0,0.46,0,0,0,0,0,0,0.0,0,2,2,0,0,0,4.0,4.0,0.31,1,0,1,0,0,0,2.0,0.15,11,15,4,0,0,0,30.0,2.31,2,4,8,0,0,0,1.08,171,4.3435,35.41450884534118,34.0,4.3435,62.0
I. Martin,Florida,OH,3,5,4,0,0,0,12.0,7,18,8,0,0,0,33.0,2.75,0,5,2,0,0,0,7.0,0.58,19,36,27,0,0,0,82.0,6.83,0.368,0.361,0.222,0,0,0,0.079,2,2,0,0,0,0,4.0,0.33,4,1.0,0,0,0,0,5.0,0.42,0,1,1,0,0,0,2.0,0.17,0,2,1,0,0,0,3.0,0.25,7,7,7,0,0,0,21.0,1.75,0,0,2,0,0,0,2.0,1,2,1,0,0,0,4.0,6.0,0.5,0,1,2,0,0,0,3.0,0.25,11.5,20,10.5,0,0,0,42.0,3.5,0,9,6,0,0,0,1.25,174,6.355500000000001,52.08600903177696,23.0,6.355500000000001,43.0
K. Martin,Florida,OH,3,5,4,0,0,0,12.0,18,33,21,0,0,0,72.0,6.0,7,11,5,0,0,0,23.0,1.92,34,71,50,0,0,0,155.0,12.92,0.324,0.31,0.32,0,0,0,0.079,0,0,0,0,0,0,0.0,0.0,1,1.0,0,0,0,0,2.0,0.17,1,2,1,0,0,0,4.0,0.33,0,0,1,0,0,0,1.0,0.08,3,4,6,0,0,0,13.0,1.08,1,0,2,0,0,0,3.0,4,3,3,0,0,0,10.0,13.0,1.08,0,1,0,0,0,0,1.0,0.08,22,35.5,24.5,0,0,0,82.0,6.83,8,14,7,0,0,0,2.42,175,11.353499999999999,93.49960641339024,3.0,11.353499999999999,5.0
A. Fitzpatrick,Florida,OH,3,5,4,0,0,0,12.0,6,8,6,0,0,0,20.0,1.67,3,5,4,0,0,0,12.0,1.0,17,27,25,0,0,0,69.0,5.75,0.176,0.111,0.08,0,0,0,0.031,1,0,0,0,0,0,1.0,0.08,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,2,0,0,0,3.0,0.25,0,3,4,0,0,0,7.0,0.58,0,1,0,0,0,0,1.0,1,5,1,0,0,0,7.0,8.0,0.67,1,1,0,0,0,0,2.0,0.17,6.5,11.5,6.5,0,0,0,24.5,2.04,4,7,6,0,0,0,1.42,179,3.9765,32.373534407755734,38.0,3.9765,71.0
C. Chicoine,Purdue,OH,3,3,3,0,0,0,9.0,12,9,6,0,0,0,27.0,3.0,1,3,3,0,0,0,7.0,0.78,25,22,17,0,0,0,64.0,7.11,0.44,0.273,0.176,0,0,0,0.099,1,0,1,0,0,0,2.0,0.22,0,1.0,0,0,0,0,1.0,0.11,0,0,1,0,0,0,1.0,0.11,0,1,0,0,0,0,1.0,0.11,19,9,5,0,0,0,33.0,3.67,0,1,1,0,0,0,2.0,0,2,0,0,0,0,2.0,4.0,0.44,0,0,0,0,0,0,0.0,0.0,12,12,7,0,0,0,31.0,3.44,1,4,4,0,0,0,1.0,185,7.3245000000000005,60.115175871069326,18.0,7.3245000000000005,36.0
E. Hudson,Purdue,OH,3,3,3,0,0,0,9.0,21,20,10,0,0,0,51.0,5.67,1,2,4,0,0,0,7.0,0.78,44,32,33,0,0,0,109.0,12.11,0.455,0.563,0.182,0,0,0,0.133,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.22,1,0,0,0,0,0,1.0,0.11,7,2,6,0,0,0,15.0,1.67,0,0,0,0,0,0,0.0,5,1,1,0,0,0,7.0,7.0,0.78,0,0,1,0,0,0,1.0,0.11,23.5,20.5,10.5,0,0,0,54.5,6.06,2,3,6,0,0,0,1.22,187,11.1115,91.49438621203961,4.0,11.1115,7.0
K. Wollard,Purdue,OH,3,3,3,0,0,0,9.0,4,5,2,0,0,0,11.0,1.22,0,2,3,0,0,0,5.0,0.56,7,10,7,0,0,0,24.0,2.67,0.571,0.3,-0.143,0,0,0,0.081,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,2.0,0.22,0,0,0,0,0,0,0.0,3,5,2,0,0,0,10.0,10.0,1.11,0,1,0,0,0,0,1.0,0.11,5.5,7.5,3,0,0,0,16.0,1.78,0,3,3,0,0,0,0.67,193,2.6505,21.386253469776694,40.0,2.6505,105.0
R. Achtzehn,A&M,OH,3,0,0,0,0,0,3.0,4,0,0,0,0,0,4.0,1.33,2,0,0,0,0,0,2.0,0.67,12,0,0,0,0,0,12.0,4.0,0.167,0,0,0,0,0,0.056,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,2,0,0,0,0,0,0.67,194,2.822,22.807308281890876,39.0,2.822,99.0
T. Arrington,A&M,OH,3,0,0,0,0,0,3.0,7,0,0,0,0,0,7.0,2.33,2,0,0,0,0,0,2.0,0.67,20,0,0,0,0,0,20.0,6.67,0.25,0,0,0,0,0,0.083,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,2,0,0,0,0,0,2.0,1,0,0,0,0,0,1.0,3.0,1.0,0,0,0,0,0,0,0.0,0.0,9.5,0,0,0,0,0,9.5,3.17,2,0,0,0,0,0,0.67,195,5.6595,46.31892944442144,26.0,5.6595,48.0
K. Payne,A&M,OH,3,0,0,0,0,0,3.0,8,0,0,0,0,0,8.0,2.67,7,0,0,0,0,0,7.0,2.33,38,0,0,0,0,0,38.0,12.67,0.026,0,0,0,0,0,0.009,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1.0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,9.5,0,0,0,0,0,9.5,3.17,7,0,0,0,0,0,2.33,198,7.7265,63.44616149480052,16.0,7.7265,32.0
B. Jaeger,A&M,OH,3,0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,0.33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,9,0,0,0,0,0,9.0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0.67,201,0.9650000000000001,7.420143348386296,48.0,0.9650000000000001,151.0
R. Robins,Louisville,OPP,3,5,3,4,4,4,23.0,8,2,7,6,5,2,30.0,1.3,1,4,0,3,2,2,12.0,0.52,16,15,10,10,11,6,68.0,2.96,0.438,-0.133,0.7,0.3,0.273,0,0.069,0,1,0,0,0,0,1.0,0.04,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,4,0,7,2,2,16.0,0.7,0,1,0,0,0,0,1.0,2,5,1,1,0,1,10.0,11.0,0.48,0,0,0,0,0,0,0.0,0.0,9,5.5,7.5,6.5,5,2.5,36.0,1.57,1,4,0,3,2,2,0.52,21,2.8075,24.457108319302336,10.0,2.8075,102.0
O. Babcock,Pittsburgh,OPP,3,3,5,3,4,0,18.0,12,13,31,13,33,0,102.0,5.67,4,8,11,1,8,0,32.0,1.78,29,36,69,32,65,0,231.0,12.83,0.276,0.139,0.29,0.375,0.385,0,0.081,1,1,0,0,2,0,4.0,0.22,2,2.0,0,1,0,0,5.0,0.28,2,2,4,5,1,0,14.0,0.78,0,0,0,0,0,0,0.0,0.0,11,4,12,7,5,0,39.0,2.17,0,0,0,0,0,0,0.0,2,4,3,3,2,0,14.0,14.0,0.78,0,0,0,0,0,0,0.0,0.0,15,17,32.5,15.5,34,0,114.0,6.33,6,10,15,6,9,0,2.56,30,11.1615,96.58938824849976,2.0,11.1615,6.0
